Sample_ID,Latitude_deg_SAR,Longitude_deg_SAR,Incidence_Angle_deg_SAR,Ground_Range_m_SAR,Slant_Range_m_SAR,Sat_Pos_X_m_SAR_OAT,Sat_Pos_Y_m_SAR_OAT,Sat_Pos_Z_m_SAR_OAT,Reflectance_OHRC,Elevation_m_TMC2,Slope_deg_TMC2,CPR_DFSAR,Hazard_Class_Label
sample_0701,-89.6937,-127.4973,30.82,96002.57,94348.69,-30699.61,34863.19,-1820557.61,0.3804,-1884.1,24.2,0.88,steep_slope_hazard
sample_0702,-89.7085,-140.9998,29.7,94665.67,94577.76,-30054.97,35376.78,-1820553.16,0.1059,-1970.7,11.9,1.47,crater_rim
sample_0703,-89.7093,-133.2384,30.3,95447.2,94864.16,-30054.97,35376.78,-1820553.16,0.6039,-1919.4,9.2,0.36,safe_flat
sample_0704,-89.702,-123.7211,31.1,96252.1,95093.15,-30054.97,35376.78,-1820553.16,0.2745,-1955.8,13.6,0.22,safe_flat
sample_0705,-89.7216,-138.7432,29.88,94844.59,95150.28,-30054.97,35376.78,-1820553.16,0.2471,-1968.6,12.1,1.2,crater_rim
sample_0706,-89.7202,-130.0715,30.54,95631.76,95379.08,-30054.97,35376.78,-1820553.16,0.5216,-1801.8,4.4,1.25,crater_rim
sample_0707,-89.7111,-120.8285,31.28,96441.95,95607.78,-29410.32,35890.36,-1820548.35,0.1373,-1922.0,16.7,0.36,steep_slope_hazard
sample_0708,-89.7338,-135.1968,30.15,95084.5,95836.73,-29410.32,35890.36,-1820548.35,0.4235,-1834.2,7.0,0.55,safe_flat
sample_0709,-89.7295,-126.0451,30.82,95877.76,96122.95,-29410.32,35890.36,-1820548.35,0.1765,-1934.2,16.3,0.22,steep_slope_hazard
sample_0710,-89.745,-140.8423,29.77,94489.33,96180.09,-29410.32,35890.36,-1820548.35,0.3569,-1857.3,17.0,0.58,steep_slope_hazard
sample_0711,-89.7453,-132.0015,30.37,95265.71,96409.06,-29410.32,35890.36,-1820548.35,0.3451,-1843.2,5.5,1.21,crater_rim
sample_0712,-89.739,-122.8689,31.0,96065.25,94461.37,-28765.66,36403.93,-1820543.17,0.1765,-1872.8,3.4,0.87,safe_flat
sample_0713,-89.7578,-137.2376,30.03,94725.65,94690.44,-28765.66,36403.93,-1820543.17,0.2392,-1895.1,20.0,0.65,steep_slope_hazard
sample_0714,-89.7565,-129.0125,30.54,95447.58,94747.59,-28765.66,36403.93,-1820543.17,0.3294,-1905.9,12.6,0.68,safe_flat
sample_0715,-89.7479,-119.6069,31.17,96252.3,94976.71,-28765.66,36403.93,-1820543.17,0.0392,-1917.2,3.3,0.2,shadowing_obscuration
sample_0716,-89.7702,-134.5454,30.18,94904.89,95263.27,-28121.0,36917.5,-1820537.61,0.1059,-1812.7,24.9,0.59,steep_slope_hazard
sample_0717,-89.7664,-125.3168,30.73,95691.87,95492.4,-28121.0,36917.5,-1820537.61,0.149,-1830.5,3.3,1.04,crater_rim
sample_0718,-89.7556,-115.9268,31.33,96505.32,95721.62,-28121.0,36917.5,-1820537.61,0.0353,-1806.3,18.0,1.47,steep_slope_hazard
sample_0719,-89.7822,-131.8844,30.31,95083.22,95778.94,-28121.0,36917.5,-1820537.61,0.2863,-1957.6,24.6,1.3,steep_slope_hazard
sample_0720,-89.7768,-122.4084,30.84,95878.21,96008.14,-28121.0,36917.5,-1820537.61,0.0353,-1848.4,7.5,0.23,shadowing_obscuration
sample_0721,-89.7944,-137.5897,30.0,94548.11,96294.73,-27476.32,37431.05,-1820531.69,0.2784,-1811.1,5.3,1.37,crater_rim
sample_0722,-89.7932,-128.2604,30.47,95325.86,94345.6,-27476.32,37431.05,-1820531.69,0.2235,-1947.4,4.8,1.22,crater_rim
sample_0723,-89.7854,-118.448,31.0,96128.23,94574.9,-27476.32,37431.05,-1820531.69,0.0275,-1968.0,9.0,1.21,shadowing_obscuration
sample_0724,-89.807,-134.7495,30.13,94725.65,94632.25,-27476.32,37431.05,-1820531.69,0.4078,-1846.6,4.3,0.8,safe_flat
sample_0725,-89.804,-124.9335,30.59,95509.68,94861.59,-27476.32,37431.05,-1820531.69,0.2118,-1876.6,17.9,0.72,steep_slope_hazard
sample_0726,-89.7943,-114.9734,31.1,96316.32,95090.97,-26831.64,37944.6,-1820525.4,0.0353,-1828.5,3.4,0.59,shadowing_obscuration
sample_0727,-89.8189,-131.3455,30.26,94962.78,95377.71,-26831.64,37944.6,-1820525.4,0.2275,-1954.8,13.7,0.29,safe_flat
sample_0728,-89.8144,-121.5467,30.69,95692.93,95435.04,-26831.64,37944.6,-1820525.4,0.251,-1836.9,24.9,0.5,steep_slope_hazard
sample_0729,-89.8022,-111.1437,31.21,96505.23,95664.45,-26831.64,37944.6,-1820525.4,0.0902,-1943.7,20.7,0.52,steep_slope_hazard
sample_0730,-89.8303,-127.8054,30.38,95144.6,95893.84,-26831.64,37944.6,-1820525.4,0.1765,-1950.5,16.2,0.83,steep_slope_hazard
sample_0731,-89.8231,-117.0348,30.83,95940.0,96123.18,-26186.96,38458.13,-1820518.74,0.1647,-1950.4,9.0,1.17,crater_rim
sample_0732,-89.8437,-134.857,30.07,94607.0,96409.83,-26186.96,38458.13,-1820518.74,0.2941,-1833.4,16.3,0.82,steep_slope_hazard
sample_0733,-89.8412,-123.9726,30.48,95324.57,94287.89,-26186.96,38458.13,-1820518.74,0.2392,-1860.3,14.1,0.28,safe_flat
sample_0734,-89.8319,-112.9618,30.91,96127.64,94517.16,-26186.96,38458.13,-1820518.74,0.3059,-1885.8,11.8,1.45,crater_rim
sample_0735,-89.8558,-131.0741,30.19,94785.7,94746.58,-26186.96,38458.13,-1820518.74,0.3137,-1915.4,5.0,1.43,crater_rim
sample_0736,-89.8506,-118.9582,30.61,95569.81,94976.05,-25542.26,38971.66,-1820511.71,0.3529,-1822.1,22.4,1.22,steep_slope_hazard
sample_0737,-89.8381,-107.4969,31.05,96378.35,95205.49,-25542.26,38971.66,-1820511.71,0.1686,-1909.4,12.3,1.49,crater_rim
sample_0738,-89.8673,-126.8565,30.29,94963.48,95262.87,-25542.26,38971.66,-1820511.71,0.349,-1833.0,6.5,0.91,safe_flat
sample_0739,-89.8597,-114.1652,30.7,95754.49,95549.75,-25542.26,38971.66,-1820511.71,0.0824,-1901.0,10.5,1.45,crater_rim
sample_0740,-89.8445,-102.4671,31.14,96569.04,95779.2,-25542.26,38971.66,-1820511.71,0.0784,-1912.2,11.5,0.3,safe_flat
sample_0741,-89.8771,-120.8439,30.43,95204.49,96008.67,-24897.56,39485.17,-1820504.31,0.1294,-1896.7,21.0,0.68,steep_slope_hazard
sample_0742,-89.8664,-107.8121,30.82,96004.77,96238.15,-24897.56,39485.17,-1820504.31,0.4824,-1925.8,18.9,0.49,steep_slope_hazard
sample_0743,-89.8927,-130.7037,30.12,94607.15,96295.49,-24897.56,39485.17,-1820504.31,0.3922,-1845.4,19.7,0.45,steep_slope_hazard
sample_0744,-89.8864,-114.9202,30.53,95387.24,94401.97,-24897.56,39485.17,-1820504.31,0.298,-1889.5,2.3,0.38,safe_flat
sample_0745,-89.8727,-101.7049,30.92,96188.36,94631.37,-24897.56,39485.17,-1820504.31,0.1725,-1938.2,11.6,1.01,crater_rim
sample_0746,-89.9033,-123.3779,30.26,94842.99,94860.83,-24252.86,39998.68,-1820496.54,0.4706,-1818.1,13.1,1.22,crater_rim
sample_0747,-89.8942,-107.9502,30.63,95570.2,94918.13,-24252.86,39998.68,-1820496.54,0.451,-1910.9,2.4,0.95,safe_flat
sample_0748,-89.8777,-95.1389,31.0,96378.22,95147.63,-24252.86,39998.68,-1820496.54,0.3451,-1882.2,8.0,0.39,safe_flat
sample_0749,-89.9127,-115.5525,30.38,95023.09,95377.1,-24252.86,39998.68,-1820496.54,0.3725,-1816.8,19.5,1.25,steep_slope_hazard
sample_0750,-89.8989,-99.1781,30.75,95815.9,95664.14,-24252.86,39998.68,-1820496.54,0.5922,-1867.6,5.2,1.03,crater_rim
sample_0751,-89.9291,-127.9559,30.09,94489.35,95893.66,-23608.14,40512.18,-1820488.4,0.349,-1959.0,14.3,0.7,safe_flat
sample_0752,-89.9205,-106.4481,30.48,95203.44,95951.01,-23608.14,40512.18,-1820488.4,0.4549,-1810.8,6.9,1.08,crater_rim
sample_0753,-89.9027,-90.5633,30.85,96002.57,96180.58,-23608.14,40512.18,-1820488.4,0.3922,-1867.0,2.3,0.54,safe_flat
sample_0754,-89.9394,-117.8028,30.2,94666.05,96410.13,-23608.14,40512.18,-1820488.4,0.4549,-1919.7,7.5,0.65,safe_flat
sample_0755,-89.9246,-94.7751,30.59,95445.95,94516.25,-23608.14,40512.18,-1820488.4,0.5294,-1954.9,24.4,1.39,steep_slope_hazard
sample_0756,-89.9028,-81.0449,30.96,96252.24,94745.77,-22963.42,41025.66,-1820479.9,0.502,-1837.1,20.4,0.58,steep_slope_hazard
sample_0757,-89.9479,-105.3344,30.27,94844.35,94803.11,-22963.42,41025.66,-1820479.9,0.102,-1868.4,24.1,0.81,steep_slope_hazard
sample_0758,-89.9282,-83.7413,30.65,95631.71,95032.66,-22963.42,41025.66,-1820479.9,0.4039,-1884.0,13.2,1.36,crater_rim
sample_0759,-89.9022,-72.1686,31.04,96442.02,95262.17,-22963.42,41025.66,-1820479.9,0.4667,-1819.1,4.5,1.12,crater_rim
sample_0760,-89.9514,-87.7146,30.37,95083.94,95491.82,-22963.42,41025.66,-1820479.9,0.0,-1838.1,14.6,0.28,shadowing_obscuration
sample_0761,-89.9283,-71.8123,30.73,95816.48,95549.18,-22318.7,41539.14,-1820471.02,0.5373,-1952.7,12.5,0.39,safe_flat
sample_0762,-89.9769,-107.2494,30.0,94489.35,95836.04,-22318.7,41539.14,-1820471.02,0.1725,-1923.9,21.4,0.21,steep_slope_hazard
sample_0763,-89.9516,-69.9021,30.45,95265.75,96065.66,-22318.7,41539.14,-1820471.02,0.6235,-1935.3,4.3,1.02,crater_rim
sample_0764,-89.9229,-60.0687,30.83,96064.79,96295.23,-22318.7,41539.14,-1820471.02,0.0,-1846.1,13.2,0.78,shadowing_obscuration
sample_0765,-89.9755,-64.8033,30.15,94726.52,94344.53,-21673.97,42052.61,-1820461.77,0.6078,-1974.0,5.5,0.37,safe_flat
sample_0766,-89.9473,-53.5109,30.53,95445.47,94401.76,-21673.97,42052.61,-1820461.77,0.4196,-1877.4,9.5,1.45,crater_rim
sample_0767,-89.9172,-50.1652,30.91,96251.96,94688.3,-21673.97,42052.61,-1820461.77,0.6196,-1842.8,19.0,0.89,steep_slope_hazard
sample_0768,-89.9669,-37.9272,30.27,94904.38,94917.75,-21673.97,42052.61,-1820461.77,0.4824,-1822.2,12.9,0.51,safe_flat
sample_0769,-89.9373,-40.8837,30.64,95692.97,95147.25,-21673.97,42052.61,-1820461.77,0.7176,-1918.4,10.6,0.85,safe_flat
sample_0770,-89.9073,-41.9754,31.01,96505.24,95376.84,-21029.23,42566.06,-1820452.16,0.4,-1832.2,11.1,1.08,crater_rim
sample_0771,-89.956,-22.7047,30.34,95083.72,95434.24,-21029.23,42566.06,-1820452.16,0.3608,-1960.1,12.6,0.3,safe_flat
sample_0772,-89.9274,-31.3779,30.72,95878.03,95663.82,-21029.23,42566.06,-1820452.16,0.4863,-1827.6,20.1,0.56,steep_slope_hazard
sample_0773,-89.9709,4.5611,30.03,94580.03,95950.85,-21029.23,42566.06,-1820452.16,0.0275,-1957.1,22.5,1.25,steep_slope_hazard
sample_0774,-89.9416,-15.1456,30.45,95326.2,96180.47,-21029.23,42566.06,-1820452.16,0.0627,-1908.5,24.0,0.8,steep_slope_hazard
sample_0775,-89.9164,-24.1919,30.79,96064.92,96237.85,-20384.49,43079.51,-1820442.17,0.5098,-1836.5,20.1,0.91,steep_slope_hazard
sample_0776,-89.9559,6.4076,30.13,94758.36,94287.27,-20384.49,43079.51,-1820442.17,0.3176,-1953.0,9.3,0.76,safe_flat
sample_0777,-89.9289,-9.0693,30.51,95507.98,94516.49,-20384.49,43079.51,-1820442.17,0.6471,-1938.7,17.8,0.26,steep_slope_hazard
sample_0778,-89.902,-19.5906,30.89,96316.71,94803.35,-20384.49,43079.51,-1820442.17,0.5451,-1850.0,12.1,0.42,safe_flat
sample_0779,-89.9403,7.3173,30.22,94968.31,95032.81,-20384.49,43079.51,-1820442.17,0.051,-1850.4,7.9,0.78,safe_flat
sample_0780,-89.9151,-5.2045,30.58,95692.92,95090.23,-19739.74,43592.94,-1820431.82,0.0,-1864.6,21.3,0.47,steep_slope_hazard
sample_0781,-89.8887,-15.6581,30.98,96505.29,95319.64,-19739.74,43592.94,-1820431.82,0.6863,-1855.1,2.9,0.26,safe_flat
sample_0782,-89.9264,9.4042,30.28,95107.09,95549.24,-19739.74,43592.94,-1820431.82,0.2157,-1882.3,22.7,1.3,steep_slope_hazard
sample_0783,-89.8991,-3.6346,30.69,95939.86,95778.79,-19739.74,43592.94,-1820431.82,0.4941,-1934.7,12.6,1.48,crater_rim
sample_0784,-89.9391,23.0665,30.03,94616.67,96065.7,-19739.74,43592.94,-1820431.82,0.0275,-1917.8,16.7,1.23,steep_slope_hazard
sample_0785,-89.912,10.8027,30.35,95253.34,96123.09,-19094.98,44106.37,-1820421.1,0.0431,-1947.3,17.2,1.31,steep_slope_hazard
sample_0786,-89.8848,-1.545,30.77,96125.48,96352.67,-19094.98,44106.37,-1820421.1,0.6078,-1816.5,22.6,0.51,steep_slope_hazard
sample_0787,-89.9235,23.8803,30.07,94705.9,94401.9,-19094.98,44106.37,-1820421.1,0.0235,-1875.0,16.6,1.45,steep_slope_hazard
sample_0788,-89.8946,10.5704,30.45,95500.81,94631.33,-19094.98,44106.37,-1820421.1,0.2863,-1907.8,16.1,0.46,steep_slope_hazard
sample_0789,-89.8702,-97.3564,31.28,96614.11,94688.69,-19094.98,44106.37,-1820421.1,0.2078,-1896.8,3.5,1.44,crater_rim
sample_0790,-89.9072,24.0204,30.11,94834.18,94975.63,-18450.22,44619.78,-1820410.0,0.0,-1809.5,13.9,1.49,shadowing_obscuration
sample_0791,-89.8795,11.4437,30.51,95658.51,95205.15,-18450.22,44619.78,-1820410.0,0.0,-1952.4,5.5,1.13,shadowing_obscuration
sample_0792,-89.8535,45.1993,29.51,93989.03,95434.65,-18450.22,44619.78,-1820410.0,0.0,-1874.5,19.0,1.48,steep_slope_hazard
sample_0793,-89.8884,22.6865,30.2,95042.8,95664.13,-18450.22,44619.78,-1820410.0,0.0,-1888.9,13.8,0.94,shadowing_obscuration
sample_0794,-89.8637,11.8366,30.59,95835.26,95721.48,-18450.22,44619.78,-1820410.0,0.0,-1869.9,17.6,0.54,steep_slope_hazard
sample_0795,-89.8995,35.0319,29.88,94447.1,95951.04,-17805.46,45133.18,-1820398.54,0.0275,-1976.7,3.0,0.77,shadowing_obscuration
sample_0796,-89.8716,22.3185,30.26,95191.6,96237.69,-17805.46,45133.18,-1820398.54,0.0,-1823.0,4.0,0.97,shadowing_obscuration
sample_0797,-89.8455,10.9716,30.72,96111.83,94287.37,-17805.46,45133.18,-1820398.54,0.0,-1812.2,18.5,0.3,steep_slope_hazard
sample_0798,-89.8798,33.0538,29.95,94580.5,94516.71,-17805.46,45133.18,-1820398.54,0.0,-1878.3,3.7,1.01,shadowing_obscuration
sample_0799,-89.8553,22.2842,30.32,95326.71,94574.13,-17805.46,45133.18,-1820398.54,0.0,-1854.6,3.6,1.48,shadowing_obscuration
sample_0800,-89.8284,10.6129,30.84,96326.29,94803.6,-17160.69,45646.57,-1820386.71,0.0,-1814.0,2.3,0.45,shadowing_obscuration
sample_0801,-89.8629,32.631,29.98,94653.53,95090.49,-17160.69,45646.57,-1820386.71,0.0,-1852.7,24.0,1.23,steep_slope_hazard
sample_0802,-89.837,21.3846,30.4,95546.64,95319.96,-17160.69,45646.57,-1820386.71,0.0,-1952.5,19.0,1.38,steep_slope_hazard
sample_0803,-89.8708,43.2155,29.63,94125.79,95549.47,-17160.69,45646.57,-1820386.71,0.0,-1876.3,10.1,1.43,shadowing_obscuration
sample_0804,-89.8465,32.5482,29.99,94735.94,95606.82,-17160.69,45646.57,-1820386.71,0.0,-1870.8,8.8,1.45,shadowing_obscuration
sample_0805,-89.82,21.0591,30.47,95722.08,95836.2,-16515.91,46159.95,-1820374.51,0.0,-1903.7,10.0,0.88,shadowing_obscuration
sample_0806,-89.8539,42.7687,29.62,94110.34,96065.45,-16515.91,46159.95,-1820374.51,0.0,-1847.4,19.8,1.47,steep_slope_hazard
sample_0807,-89.8282,31.6433,30.04,94887.13,96351.99,-16515.91,46159.95,-1820374.51,0.0,-1811.8,17.2,1.18,steep_slope_hazard
sample_0808,-89.803,20.6365,30.56,95888.06,96409.27,-16515.91,46159.95,-1820374.51,0.0,-1813.4,6.3,0.41,shadowing_obscuration
sample_0809,-89.8375,42.6772,29.6,94107.45,94459.79,-16515.91,46159.95,-1820374.51,0.0,-1898.8,6.0,0.82,shadowing_obscuration
sample_0810,-89.8114,31.3691,30.06,95007.57,94689.28,-15871.13,46673.32,-1820361.94,0.0,-1959.6,4.3,1.13,shadowing_obscuration
sample_0811,-89.7842,19.3175,30.7,96132.01,94918.77,-15871.13,46673.32,-1820361.94,0.0,-1802.7,17.2,0.52,steep_slope_hazard
sample_0812,-89.8193,41.8,29.61,94182.47,95205.54,-15871.13,46673.32,-1820361.94,0.0,-1829.0,19.6,1.03,steep_slope_hazard
sample_0813,-89.7944,30.977,30.09,95134.52,95205.48,-15871.13,46673.32,-1820361.94,0.0,-1957.6,8.1,1.07,shadowing_obscuration
sample_0814,-89.8283,52.7195,29.14,93558.3,95492.26,-15226.35,47186.68,-1820349.0,0.0,-1814.2,2.5,0.41,shadowing_obscuration
sample_0815,-89.8026,41.5914,29.58,94231.74,95721.68,-15226.35,47186.68,-1820349.0,0.0,-1823.4,3.9,0.93,shadowing_obscuration
sample_0816,-89.7757,29.707,30.18,95338.8,95950.95,-15226.35,47186.68,-1820349.0,0.0,-1886.6,24.3,1.2,steep_slope_hazard
sample_0817,-89.8103,51.8935,29.11,93508.27,96180.21,-15226.35,47186.68,-1820349.0,0.0,-1873.6,8.8,0.85,shadowing_obscuration
sample_0818,-89.7857,41.2562,29.56,94306.54,96237.54,-15226.35,47186.68,-1820349.0,0.0,-1908.2,19.7,0.22,steep_slope_hazard
sample_0819,-89.7589,29.4378,30.2,95495.66,94346.04,-14581.56,47700.03,-1820335.69,0.0,-1970.1,16.4,0.21,steep_slope_hazard
sample_0820,-89.7937,51.7554,29.04,93477.48,94575.54,-14581.56,47700.03,-1820335.69,0.0,-1919.7,10.8,0.66,shadowing_obscuration
sample_0821,-89.7671,40.0466,29.59,94477.93,94804.89,-14581.56,47700.03,-1820335.69,0.0,-1835.5,6.7,1.4,shadowing_obscuration
sample_0822,-89.742,29.1368,30.25,95621.25,94862.36,-14581.56,47700.03,-1820335.69,0.0,-1979.2,4.8,0.5,shadowing_obscuration
sample_0823,-89.7769,51.4815,28.98,93462.82,95091.56,-14581.56,47700.03,-1820335.69,0.0,-1920.0,16.1,1.02,steep_slope_hazard
sample_0824,-89.7504,39.8266,29.56,94583.28,95378.12,-13936.76,48213.37,-1820322.01,0.0,-1908.3,19.8,0.49,steep_slope_hazard
sample_0825,-89.7846,61.8559,28.36,93077.6,95607.45,-13936.76,48213.37,-1820322.01,0.0,-1883.3,16.8,0.62,steep_slope_hazard
sample_0826,-89.7584,50.3234,28.95,93576.29,95836.71,-13936.76,48213.37,-1820322.01,0.0,-1814.4,14.2,1.3,shadowing_obscuration
sample_0827,-89.7335,39.5686,29.55,94664.54,95894.06,-13936.76,48213.37,-1820322.01,0.0,-1917.7,3.0,1.15,shadowing_obscuration
sample_0828,-89.7679,61.6288,28.27,92957.19,96123.21,-13936.76,48213.37,-1820322.01,0.0,-1917.5,24.3,0.32,steep_slope_hazard
sample_0829,-89.7417,50.1364,28.88,93610.44,96352.35,-13291.97,48726.69,-1820307.96,0.0,-1847.2,20.4,0.76,steep_slope_hazard
sample_0830,-89.7148,38.2715,29.62,94848.19,94461.78,-13291.97,48726.69,-1820307.96,0.0,-1898.6,8.7,0.24,shadowing_obscuration
sample_0831,-89.7495,60.5123,28.24,92840.5,94691.01,-13291.97,48726.69,-1820307.96,0.0,-1939.6,24.5,0.83,steep_slope_hazard
sample_0832,-89.725,49.912,28.81,93656.1,94748.36,-13291.97,48726.69,-1820307.96,0.0,-1898.6,15.8,1.06,steep_slope_hazard
sample_0833,-89.6978,37.9354,29.63,94925.47,94977.49,-13291.97,48726.69,-1820307.96,0.0,-1954.6,15.4,0.35,steep_slope_hazard
sample_0834,-89.7329,60.3559,28.14,92760.67,95206.63,-12647.16,49240.0,-1820293.55,0.0,-1948.3,19.2,0.58,steep_slope_hazard
sample_0835,-89.7063,48.6636,28.82,93801.27,95493.06,-12647.16,49240.0,-1820293.55,0.0,-1890.3,20.7,0.72,steep_slope_hazard
sample_0836,-89.7422,71.5327,27.29,92788.68,95493.08,-12647.16,49240.0,-1820293.55,0.0,-1904.6,17.1,1.4,steep_slope_hazard
sample_0837,-89.7162,60.1683,28.03,92735.22,95779.33,-12647.16,49240.0,-1820293.55,0.0,-1815.3,4.9,1.49,shadowing_obscuration
sample_0838,-89.6894,48.3626,28.77,93840.5,96008.56,-12647.16,49240.0,-1820293.55,0.0,-1914.8,9.8,0.26,shadowing_obscuration
sample_0839,-89.7239,70.4919,27.22,92573.59,96237.73,-12002.36,49753.3,-1820278.76,0.0,-1875.5,23.3,1.19,steep_slope_hazard
sample_0840,-89.6976,58.9746,27.98,92799.63,94291.17,-12002.36,49753.3,-1820278.76,0.0,-1866.2,7.2,0.68,shadowing_obscuration
sample_0841,-89.6725,48.0549,28.72,93924.92,94348.4,-12002.36,49753.3,-1820278.76,0.0,-1977.6,10.6,0.71,shadowing_obscuration
sample_0842,-89.7073,70.3457,27.1,92385.75,94634.51,-12002.36,49753.3,-1820278.76,0.0,-1860.6,11.9,1.18,shadowing_obscuration
sample_0843,-89.6808,58.7141,27.87,92834.22,94863.61,-12002.36,49753.3,-1820278.76,0.0,-1948.0,12.1,1.39,shadowing_obscuration
sample_0844,-89.6537,46.7382,28.75,94141.05,95092.72,-11357.55,50266.59,-1820263.6,0.0,-1807.0,16.1,1.44,steep_slope_hazard
sample_0845,-89.6889,69.2092,27.06,92168.79,95321.8,-11357.55,50266.59,-1820263.6,0.0,-1953.2,23.7,0.95,steep_slope_hazard
sample_0846,-89.664,58.4462,27.74,92903.73,95379.17,-11357.55,50266.59,-1820263.6,0.0,-1905.4,7.5,0.66,shadowing_obscuration
sample_0847,-89.6983,80.4463,26.12,92558.93,95608.06,-11357.55,50266.59,-1820263.6,0.0,-1964.6,4.8,1.22,shadowing_obscuration
sample_0848,-89.6721,68.9899,26.94,92014.23,95894.26,-11357.55,50266.59,-1820263.6,0.0,-1800.6,6.5,0.53,shadowing_obscuration
sample_0849,-89.6453,57.1828,27.71,93072.46,96123.38,-10712.73,50779.87,-1820248.08,0.0,-1889.6,22.4,0.93,steep_slope_hazard
sample_0850,-89.6817,80.2996,25.96,92336.17,96180.65,-10712.73,50779.87,-1820248.08,0.0,-1872.8,16.9,0.67,steep_slope_hazard
sample_0851,-89.6554,68.762,26.8,91943.89,96409.75,-10712.73,50779.87,-1820248.08,0.0,-1967.9,8.6,1.05,shadowing_obscuration
sample_0852,-89.6284,56.8687,27.61,93114.54,94464.68,-10712.73,50779.87,-1820248.08,0.0,-1845.0,20.8,0.51,steep_slope_hazard
sample_0853,-89.6633,79.1878,25.88,92044.24,94750.97,-10712.73,50779.87,-1820248.08,0.0,-1942.2,21.8,0.45,steep_slope_hazard
sample_0854,-89.6368,67.551,26.72,91993.39,94979.97,-10067.92,51293.13,-1820232.18,0.0,-1818.4,21.5,1.39,steep_slope_hazard
sample_0855,-89.6114,56.5334,27.52,93167.31,95037.38,-10067.92,51293.13,-1820232.18,0.0,-1943.1,23.1,0.33,steep_slope_hazard
sample_0856,-89.6466,78.9985,25.73,91805.58,95266.36,-10067.92,51293.13,-1820232.18,0.0,-1945.7,7.8,0.86,shadowing_obscuration
sample_0857,-89.6199,67.2753,26.57,91986.48,95495.4,-10067.92,51293.13,-1820232.18,0.0,-1973.4,19.4,0.49,steep_slope_hazard
sample_0858,-89.6543,89.3043,24.9,92442.96,95724.34,-9423.09,51806.39,-1820215.92,0.0,-1895.0,12.6,0.25,shadowing_obscuration
sample_0859,-89.6281,77.8392,25.67,91506.81,96010.35,-9423.09,51806.39,-1820215.92,0.0,-1878.3,21.4,0.25,steep_slope_hazard
sample_0860,-89.603,66.9779,26.43,91981.41,96067.64,-9423.09,51806.39,-1820215.92,0.0,-1968.2,18.8,0.43,steep_slope_hazard
sample_0861,-89.6377,89.154,24.73,92166.34,96296.49,-9423.09,51806.39,-1820215.92,0.0,-1840.4,19.9,1.33,steep_slope_hazard
sample_0862,-89.6113,77.6027,25.53,91273.86,94352.45,-9423.09,51806.39,-1820215.92,0.0,-1898.4,17.1,0.57,steep_slope_hazard
sample_0863,-89.5843,65.6739,26.37,92101.11,94581.37,-8778.27,52319.63,-1820199.29,0.0,-1885.6,6.1,1.44,shadowing_obscuration
sample_0864,-89.621,88.9871,24.56,91885.68,94638.67,-8778.27,52319.63,-1820199.29,0.0,-1900.7,14.5,0.96,shadowing_obscuration
sample_0865,-89.5945,77.3444,25.39,91075.55,94924.66,-8778.27,52319.63,-1820199.29,0.0,-1907.9,24.6,0.77,steep_slope_hazard
sample_0866,-89.6286,99.2282,23.96,92762.27,95153.5,-8778.27,52319.63,-1820199.29,0.0,-1879.3,23.6,0.95,steep_slope_hazard
sample_0867,-89.6026,87.8507,24.46,91478.06,95382.26,-8778.27,52319.63,-1820199.29,0.0,-1952.1,3.0,0.87,shadowing_obscuration
sample_0868,-89.5758,76.0918,25.29,91022.44,95611.02,-8133.44,52832.85,-1820182.28,0.0,-1947.3,5.8,1.19,shadowing_obscuration
sample_0869,-89.612,99.1018,23.77,92464.35,95668.14,-8133.44,52832.85,-1820182.28,0.0,-1824.9,5.0,0.57,shadowing_obscuration
sample_0870,-89.5858,87.6322,24.31,91150.74,95896.56,-8133.44,52832.85,-1820182.28,0.0,-1809.7,18.7,0.66,steep_slope_hazard
sample_0871,-89.5589,75.7902,25.12,90947.93,96182.32,-8133.44,52832.85,-1820182.28,0.0,-1912.8,20.8,1.36,steep_slope_hazard
sample_0872,-89.5936,98.0195,23.62,92033.8,96411.15,-8133.44,52832.85,-1820182.28,0.0,-1931.3,6.9,1.43,shadowing_obscuration
sample_0873,-89.5672,86.4325,24.23,90736.83,94468.69,-7488.61,53346.07,-1820164.91,0.0,-1864.1,13.6,1.36,shadowing_obscuration
sample_0874,-89.542,75.4692,24.95,90919.15,94526.05,-7488.61,53346.07,-1820164.91,0.0,-1906.4,21.3,0.75,steep_slope_hazard
sample_0875,-89.577,97.8413,23.45,91697.37,94754.77,-7488.61,53346.07,-1820164.91,0.0,-1975.4,18.9,1.21,steep_slope_hazard
sample_0876,-89.5504,86.17,24.08,90414.47,95040.52,-7488.61,53346.07,-1820164.91,0.0,-1951.9,14.5,0.82,shadowing_obscuration
sample_0877,-89.5846,108.1079,23.13,92786.7,95269.18,-7488.61,53346.07,-1820164.91,0.0,-1851.1,15.6,0.85,steep_slope_hazard
sample_0878,-89.5585,96.6945,23.32,91232.92,95497.75,-6843.78,53859.27,-1820147.17,0.0,-1861.4,13.7,0.47,shadowing_obscuration
sample_0879,-89.5336,85.8878,23.94,90103.57,95555.04,-6843.78,53859.27,-1820147.17,0.0,-1975.1,8.8,0.97,shadowing_obscuration
sample_0880,-89.568,107.9703,22.96,92448.34,95783.52,-6843.78,53859.27,-1820147.17,0.0,-1940.0,15.0,0.44,shadowing_obscuration
